timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2022-02-02,25.0,25.0,25.0,25.0,22.2917040773877,621,0.0000,1.0
2022-02-01,24.99,25.0,24.99,25.0,22.2917040773877,826,0.0164,1.0
2022-01-31,25.01,25.01,24.99,25.01,22.2860011422693,2624,0.0000,1.0
2022-01-28,25.01,25.01,25.0,25.01,22.2860011422693,5227,0.0000,1.0
2022-01-27,25.0,25.01,25.0,25.01,22.2860011422693,4145,0.0000,1.0
2022-01-26,24.99,25.0023,24.99,24.99,22.2681794700244,4324,0.0000,1.0
2022-01-25,25.0,25.0,24.985,24.985,22.2637240519631,335,0.0000,1.0
2022-01-24,24.985,25.0,24.97,25.0,22.2770903061468,2822,0.0000,1.0
2022-01-21,25.0,25.0,24.985,25.0,22.2770903061468,3933,0.0000,1.0
2022-01-20,24.999,25.0,24.99,25.0,22.2770903061468,3024,0.0000,1.0
2022-01-19,25.0,25.0,24.985,24.985,22.2637240519631,130,0.0000,1.0
2022-01-18,24.9899,24.9899,24.97,24.98,22.2592686339019,1525,0.0000,1.0
2022-01-14,24.9801,24.985,24.9801,24.985,22.2637240519631,1271,0.0000,1.0
2022-01-13,25.0,25.0,24.9901,25.0,22.2770903061468,2406,0.0000,1.0
2022-01-12,24.9899,24.995,24.9899,24.995,22.2726348880856,706,0.0000,1.0
2022-01-11,24.99,24.99,24.99,24.99,22.2681794700244,1572,0.0000,1.0
2022-01-10,24.995,25.0,24.991,25.0,22.2770903061468,3641,0.0000,1.0
2022-01-07,24.99,25.0,24.99,25.0,22.2770903061468,1562,0.0000,1.0
2022-01-06,25.0,25.0,24.995,25.0,22.2770903061468,3176,0.0000,1.0
2022-01-05,25.0,25.0,24.999,25.0,22.2770903061468,12292,0.0000,1.0
2022-01-04,25.0001,25.0001,25.0001,25.0001,22.277179414508,3,0.0000,1.0
2022-01-03,25.0,25.0,25.0,25.0,22.2770903061468,1311,0.0000,1.0
2021-12-31,25.02,25.02,25.02,25.02,22.2949119783917,5,0.0000,1.0
2021-12-30,25.02,25.02,25.01,25.01,22.2860011422693,101,0.0000,1.0
2021-12-29,25.0,25.01,25.0,25.01,22.2860011422693,434,0.0177,1.0
2021-12-28,25.02,25.032,25.02,25.025,22.2835969180264,400,0.0000,1.0
2021-12-27,25.015,25.015,25.015,25.015,22.2746923837934,33,0.0000,1.0
2021-12-23,25.01,25.015,25.01,25.015,22.2746923837934,216,0.0000,1.0
2021-12-22,25.03,25.03,25.015,25.015,22.2746923837934,1323,0.0000,1.0
2021-12-21,25.04,25.04,25.04,25.04,22.2969537193758,2,0.0000,1.0
2021-12-20,25.03,25.03,25.03,25.03,22.2880491851429,42,0.0000,1.0
2021-12-17,25.035,25.035,25.035,25.035,22.2925014522594,62,0.0000,1.0
2021-12-16,25.06,25.06,25.04,25.045,22.3014059864923,4325,0.0000,1.0
2021-12-15,25.04,25.04,25.02,25.02,22.2791446509099,355,0.0000,1.0
2021-12-14,25.0,25.04,25.0,25.03,22.2880491851429,16765,0.0000,1.0
2021-12-13,24.99,24.99,24.99,24.99,22.252431048211,63,0.0000,1.0
2021-12-10,25.0,25.0,24.98,24.985,22.2479787810945,76587,0.0000,1.0
2021-12-09,25.0,25.03,24.99,25.005,22.2657878495604,75979,0.0000,1.0
2021-12-08,25.01,25.02,25.0,25.0,22.2613355824439,2962,0.0000,1.0
2021-12-07,25.0,25.025,25.0,25.015,22.2746923837934,367,0.0000,1.0
2021-12-06,25.01,25.01,25.01,25.01,22.2702401166769,227,0.0000,1.0
2021-12-03,25.0,25.0,25.0,25.0,22.2613355824439,380,0.0000,1.0
2021-12-02,25.0001,25.0199,25.0,25.0,22.2613355824439,983,0.0000,1.0
2021-12-01,25.0,25.0199,25.0,25.0,22.2613355824439,3340,0.0220,1.0
2021-11-30,25.04,25.04,25.04,25.04,22.2773496516824,106,0.0000,1.0
2021-11-29,25.02,25.035,25.02,25.035,22.2729012991161,891,0.0000,1.0
2021-11-26,25.0389,25.0389,25.025,25.025,22.2640045939837,525,0.0000,1.0
2021-11-24,25.03,25.0399,25.025,25.025,22.2640045939837,496,0.0000,1.0
2021-11-23,25.04,25.04,25.02,25.03,22.2684529465499,27847,0.0000,1.0
2021-11-22,25.05,25.0599,25.05,25.05,22.2862463568148,536,0.0000,1.0
2021-11-19,25.04,25.04,25.025,25.025,22.2640045939837,300,0.0000,1.0
2021-11-18,25.02,25.0392,25.02,25.0392,22.2766379152718,210,0.0000,1.0
2021-11-17,25.0599,25.0599,25.05,25.05,22.2862463568148,500,0.0000,1.0
2021-11-16,25.06,25.06,25.04,25.04,22.2773496516824,1064,0.0000,1.0
2021-11-15,25.02,25.04,25.02,25.04,22.2773496516824,493,0.0000,1.0
2021-11-12,25.04,25.06,25.02,25.02,22.2595562414174,2548,0.0000,1.0
2021-11-11,25.05,25.05,25.05,25.05,22.2862463568148,148,0.0000,1.0
2021-11-10,25.0499,25.05,25.038,25.038,22.2755703106559,2905,0.0000,1.0
2021-11-09,25.05,25.05,25.02,25.02,22.2595562414174,4260,0.0000,1.0
2021-11-08,25.0499,25.0499,25.045,25.045,22.2817980042486,172,0.0000,1.0
2021-11-05,24.99,25.035,24.99,25.035,22.2729012991161,1297,0.0000,1.0
2021-11-04,24.99,24.99,24.99,24.99,22.2328661260201,108,0.0000,1.0
2021-11-03,24.98,24.99,24.98,24.9898,22.2326881919174,675,0.0000,1.0
2021-11-02,24.985,24.985,24.985,24.985,22.2284177734538,139,0.0000,1.0
2021-11-01,24.99,24.99,24.99,24.99,22.2328661260201,100,0.0210,1.0
2021-10-29,24.99,25.0,24.99,25.0,22.2230879673144,423,0.0000,1.0
2021-10-28,25.0,25.0,25.0,25.0,22.2230879673144,1106,0.0000,1.0
2021-10-27,25.02,25.02,25.01,25.01,22.2319772025014,631,0.0000,1.0
2021-10-26,25.01,25.01,25.01,25.01,22.2319772025014,61,0.0000,1.0
2021-10-25,24.99,25.0,24.99,25.0,22.2230879673144,121,0.0000,1.0
2021-10-22,25.01,25.01,25.0,25.0,22.2230879673144,1022,0.0000,1.0
2021-10-21,25.0,25.0,25.0,25.0,22.2230879673144,77,0.0000,1.0
2021-10-20,25.0099,25.0099,25.0,25.0,22.2230879673144,114,0.0000,1.0
2021-10-19,25.0,25.0,25.0,25.0,22.2230879673144,743,0.0000,1.0
2021-10-18,25.0083,25.01,25.0,25.0,22.2230879673144,662,0.0000,1.0
2021-10-15,25.0099,25.0099,25.0,25.0,22.2230879673144,602,0.0000,1.0
2021-10-14,25.0,25.0,25.0,25.0,22.2230879673144,37,0.0000,1.0
2021-10-13,25.0098,25.0098,25.0,25.0,22.2230879673144,103,0.0000,1.0
2021-10-12,25.0033,25.0033,25.0,25.0,22.2230879673144,4806,0.0000,1.0
2021-10-11,25.0,25.0,24.995,24.995,22.218643349721,720,0.0000,1.0
2021-10-08,25.0,25.0,25.0,25.0,22.2230879673144,3902,0.0000,1.0
2021-10-07,25.0,25.0,24.995,24.995,22.218643349721,1400,0.0000,1.0
2021-10-06,24.99,24.99,24.99,24.99,22.2141987321275,530,0.0000,1.0
2021-10-05,25.0,25.0,24.99,24.99,22.2141987321275,2341,0.0000,1.0
2021-10-04,25.01,25.01,24.99,24.995,22.218643349721,2940,0.0000,1.0
2021-10-01,25.0,25.0,25.0,25.0,22.2230879673144,1011,0.0210,1.0
2021-09-30,25.02,25.02,25.01,25.01,22.2133180153685,369,0.0000,1.0
2021-09-29,25.025,25.025,25.025,25.025,22.226640677113,100,0.0000,1.0
2021-09-28,25.011,25.03,25.011,25.02,22.2221997898648,1228,0.0000,1.0
2021-09-27,25.02,25.02,25.01,25.01,22.2133180153685,805,0.0000,1.0
2021-09-24,25.015,25.015,25.015,25.015,22.2177589026166,18,0.0000,1.0
2021-09-23,25.015,25.015,25.015,25.015,22.2177589026166,429,0.0000,1.0
2021-09-22,25.01,25.015,25.01,25.015,22.2177589026166,322,0.0000,1.0
2021-09-21,25.01,25.01,25.005,25.005,22.2088771281203,105,0.0000,1.0
2021-09-20,25.0061,25.01,25.005,25.005,22.2088771281203,610,0.0000,1.0
2021-09-17,25.0099,25.0099,25.005,25.005,22.2088771281203,125,0.0000,1.0
2021-09-16,25.005,25.005,25.005,25.005,22.2088771281203,100,0.0000,1.0
2021-09-15,25.005,25.005,25.005,25.005,22.2088771281203,1,0.0000,1.0
2021-09-14,25.001,25.01,25.001,25.01,22.2133180153685,178,0.0000,1.0
2021-09-13,25.0,25.005,25.0,25.005,22.2088771281203,1669,0.0000,1.0
2021-09-10,25.0,25.005,25.0,25.005,22.2088771281203,219,0.0000,1.0
2021-09-09,25.0088,25.0088,25.005,25.005,22.2088771281203,127,0.0000,1.0
2021-09-08,25.02,25.02,25.005,25.005,22.2088771281203,281,0.0000,1.0
2021-09-07,25.005,25.005,25.005,25.005,22.2088771281203,48,0.0000,1.0
2021-09-03,24.99,25.005,24.99,25.005,22.2088771281203,202,0.0000,1.0
2021-09-02,25.01,25.01,25.0001,25.0001,22.2045250586171,225,0.0000,1.0
2021-09-01,24.9907,25.0,24.9907,25.0,22.2044362408721,220,0.0000,1.0
2021-08-31,25.0,25.005,25.0,25.005,22.2088771281203,752,0.0200,1.0
2021-08-30,25.02,25.02,25.02,25.02,22.2044397900327,59,0.0000,1.0
2021-08-27,25.01,25.015,25.01,25.015,22.2000024519452,100,0.0000,1.0
2021-08-26,25.03,25.03,25.015,25.015,22.2000024519452,133,0.0000,1.0
2021-08-25,25.0001,25.015,25.0001,25.015,22.2000024519452,511,0.0000,1.0
2021-08-24,25.03,25.03,25.015,25.015,22.2000024519452,264,0.0000,1.0
2021-08-23,25.0,25.015,25.0,25.015,22.2000024519452,222,0.0000,1.0
2021-08-20,25.01,25.015,25.01,25.015,22.2000024519452,651,0.0000,1.0
2021-08-19,25.015,25.015,25.015,25.015,22.2000024519452,71,0.0000,1.0
2021-08-18,25.02,25.02,25.016,25.016,22.2008899195627,302,0.0000,1.0
2021-08-17,25.0,25.015,25.0,25.015,22.2000024519452,648,0.0000,1.0
2021-08-16,25.01,25.015,25.0,25.015,22.2000024519452,1241,0.0000,1.0
2021-08-13,25.01,25.01,25.01,25.01,22.1955651138577,133,0.0000,1.0
2021-08-12,25.01,25.0113,25.01,25.01,22.1955651138577,331,0.0000,1.0
2021-08-11,25.015,25.015,25.015,25.015,22.2000024519452,11,0.0000,1.0
2021-08-10,25.01,25.01,25.01,25.01,22.1955651138577,364,0.0000,1.0
2021-08-09,25.0,25.01,25.0,25.01,22.1955651138577,1312,0.0000,1.0
2021-08-06,25.0,25.01,25.0,25.01,22.1955651138577,461,0.0000,1.0
2021-08-05,25.01,25.01,25.01,25.01,22.1955651138577,53,0.0000,1.0
2021-08-04,25.005,25.005,24.9901,25.005,22.1911277757701,304,0.0000,1.0
2021-08-03,25.005,25.005,25.005,25.005,22.1911277757701,105,0.0000,1.0
2021-08-02,25.0,25.0,25.0,25.0,22.1866904376826,23,0.0230,1.0
2021-07-30,25.025,25.025,25.025,25.025,22.1884637414781,175,0.0000,1.0
2021-07-29,25.02,25.025,25.02,25.025,22.1884637414781,588,0.0000,1.0
2021-07-28,25.0177,25.02,25.0177,25.02,22.1840304819893,940,0.0000,1.0
2021-07-27,25.0299,25.0299,24.99,25.02,22.1840304819893,1551,0.0000,1.0
2021-07-26,25.02,25.02,25.02,25.02,22.1840304819893,479,0.0000,1.0
2021-07-23,25.02,25.02,25.02,25.02,22.1840304819893,14,0.0000,1.0
2021-07-22,25.02,25.02,25.02,25.02,22.1840304819893,2,0.0000,1.0
2021-07-21,25.0187,25.0187,25.0001,25.015,22.1795972225005,1400,0.0000,1.0
2021-07-20,25.0209,25.0209,25.015,25.015,22.1795972225005,1306,0.0000,1.0
2021-07-19,25.0,25.02,25.0,25.015,22.1795972225005,3124,0.0000,1.0
2021-07-16,25.014,25.014,25.01,25.01,22.1751639630117,1025,0.0000,1.0
2021-07-15,25.01,25.01,25.01,25.01,22.1751639630117,22,0.0000,1.0
2021-07-14,25.01,25.01,25.01,25.01,22.1751639630117,354,0.0000,1.0
2021-07-13,25.01,25.01,25.0,25.0,22.1662974440341,2206,0.0000,1.0
2021-07-12,25.005,25.005,25.005,25.005,22.1707307035229,35,0.0000,1.0
2021-07-09,24.99,25.005,24.99,25.005,22.1707307035229,612,0.0000,1.0
2021-07-08,25.005,25.005,25.005,25.005,22.1707307035229,82,0.0000,1.0
2021-07-07,25.0,25.005,25.0,25.005,22.1707307035229,115,0.0000,1.0
2021-07-06,25.005,25.005,25.005,25.005,22.1707307035229,433,0.0000,1.0
2021-07-02,24.98,25.0,24.98,25.0,22.1662974440341,494,0.0000,1.0
2021-07-01,24.995,24.995,24.995,24.995,22.1618641845453,52,0.0240,1.0
2021-06-30,25.04,25.04,25.0101,25.025,22.1671789926954,3121,0.0000,1.0
2021-06-29,25.04,25.04,25.02,25.02,22.1627499859036,2780,0.0000,1.0
2021-06-28,25.04,25.04,25.01,25.02,22.1627499859036,1402,0.0000,1.0
2021-06-25,25.0267,25.04,25.015,25.015,22.1583209791119,1231,0.0000,1.0
2021-06-24,25.02,25.02,25.02,25.02,22.1627499859036,70,0.0000,1.0
2021-06-23,25.0,25.04,25.0,25.005,22.1494629655284,1813,0.0000,1.0
2021-06-22,25.0101,25.03,25.0101,25.025,22.1671789926954,2220,0.0000,1.0
2021-06-21,25.03,25.03,25.02,25.02,22.1627499859036,986,0.0000,1.0
2021-06-18,25.03,25.04,25.03,25.04,22.1804660130706,599,0.0000,1.0
2021-06-17,25.02,25.02,25.015,25.015,22.1583209791119,205,0.0000,1.0
2021-06-16,25.02,25.02,25.015,25.015,22.1583209791119,133,0.0000,1.0
2021-06-15,25.01,25.01,25.01,25.01,22.1538919723201,7,0.0000,1.0
2021-06-14,25.006,25.01,25.006,25.01,22.1538919723201,166,0.0000,1.0
2021-06-11,25.01,25.01,25.01,25.01,22.1538919723201,24,0.0000,1.0
2021-06-10,25.02,25.02,25.005,25.005,22.1494629655284,612,0.0000,1.0
2021-06-09,25.01,25.01,25.01,25.01,22.1538919723201,16,0.0000,1.0
2021-06-08,25.01,25.01,24.995,24.995,22.1406049519449,112,0.0000,1.0
2021-06-07,24.995,24.995,24.995,24.995,22.1406049519449,9,0.0000,1.0
2021-06-04,25.01,25.01,24.995,24.995,22.1406049519449,238,0.0000,1.0
2021-06-03,25.01,25.01,24.995,24.995,22.1406049519449,148,0.0000,1.0
2021-06-02,24.997,24.997,24.997,24.997,22.1423765546616,105,0.0000,1.0
2021-06-01,25.0,25.0,24.97,24.985,22.1317469383614,10447,0.0240,1.0
2021-05-28,25.015,25.02,25.005,25.005,22.1282071331811,3421,0.0000,1.0
2021-05-27,25.0299,25.03,25.0,25.015,22.1370566461318,1397,0.0000,1.0
2021-05-26,25.015,25.015,25.015,25.015,22.1370566461318,34,0.0000,1.0
2021-05-25,25.001,25.02,25.0,25.02,22.1414814026071,9282,0.0000,1.0
2021-05-24,25.001,25.0179,24.91,25.0134,22.1356407240597,3360,0.0000,1.0
2021-05-21,25.015,25.015,25.015,25.015,22.1370566461318,100,0.0000,1.0
2021-05-20,25.0,25.015,25.0,25.015,22.1370566461318,1177,0.0000,1.0
2021-05-19,25.005,25.02,24.99,25.005,22.1282071331811,7629,0.0000,1.0
2021-05-18,25.02,25.02,25.005,25.005,22.1282071331811,467,0.0000,1.0
2021-05-17,25.005,25.005,25.005,25.005,22.1282071331811,44,0.0000,1.0
2021-05-14,25.02,25.02,25.005,25.005,22.1282071331811,274,0.0000,1.0
2021-05-13,25.02,25.2,25.005,25.005,22.1282071331811,330,0.0000,1.0
2021-05-12,25.02,25.02,24.999,25.0,22.1237823767058,1830,0.0000,1.0
2021-05-11,25.02,25.02,25.01,25.01,22.1326318896565,151,0.0000,1.0
2021-05-10,25.011,25.011,25.01,25.01,22.1326318896565,122,0.0000,1.0
2021-05-07,24.99,24.99,24.99,24.99,22.1149328637551,21,0.0000,1.0
2021-05-06,25.0,25.0,25.0,25.0,22.1237823767058,107,0.0000,1.0
2021-05-05,25.008,25.01,24.97,24.985,22.1105081072798,37500,0.0000,1.0
2021-05-04,25.03,25.03,25.02,25.02,22.1414814026071,2006,0.0000,1.0
2021-05-03,25.005,25.005,25.005,25.005,22.1282071331811,328,0.0270,1.0
2021-04-30,25.04,25.04,25.04,25.04,22.1352791073368,60,0.0000,1.0
2021-04-29,25.05,25.05,25.04,25.04,22.1352791073368,562,0.0000,1.0
2021-04-28,25.03,25.125,25.02,25.04,22.1352791073368,8210,0.0000,1.0
2021-04-27,25.0352,25.04,25.035,25.035,22.1308591234895,1416,0.0000,1.0
2021-04-26,25.04,25.04,25.035,25.035,22.1308591234895,189,0.0000,1.0
2021-04-23,25.05,25.05,25.0427,25.045,22.1396990911841,241,0.0000,1.0
2021-04-22,25.05,25.05,25.04,25.04,22.1352791073368,201,0.0000,1.0
2021-04-21,25.0419,25.0419,25.04,25.04,22.1352791073368,114,0.0000,1.0
2021-04-20,25.054,25.06,25.04,25.05,22.1441190750314,1288,0.0000,1.0
2021-04-19,25.05,25.05,25.05,25.05,22.1441190750314,78,0.0000,1.0
2021-04-16,25.0522,25.06,25.05,25.05,22.1441190750314,2255,0.0000,1.0
2021-04-15,25.04,25.05,25.04,25.05,22.1441190750314,854,0.0000,1.0
2021-04-14,25.05,25.05,25.04,25.04,22.1352791073368,195,0.0000,1.0
2021-04-13,25.05,25.05,25.03,25.04,22.1352791073368,4001,0.0000,1.0
2021-04-12,25.05,25.05,25.05,25.05,22.1441190750314,7,0.0000,1.0
2021-04-09,25.06,25.06,25.05,25.05,22.1441190750314,102,0.0000,1.0
2021-04-08,25.06,25.06,25.05,25.05,22.1441190750314,181,0.0000,1.0
2021-04-07,25.06,25.06,25.05,25.05,22.1441190750314,772,0.0000,1.0
2021-04-06,25.05,25.055,25.05,25.055,22.1485390588788,5235,0.0000,1.0
2021-04-05,25.04,25.04,25.04,25.04,22.1352791073368,65,0.0000,1.0
2021-04-01,25.04,25.04,25.04,25.04,22.1352791073368,105,0.0000,1.0
2021-03-31,25.04,25.04,25.04,25.04,22.1352791073368,41,0.0240,1.0
2021-03-30,25.05,25.07,25.05,25.06,22.1317465061387,15492,0.0000,1.0
2021-03-29,25.05,25.05,25.05,25.05,22.1229150031434,500,0.0000,1.0
2021-03-26,25.06,25.06,25.06,25.06,22.1317465061387,8,0.0000,1.0
2021-03-25,25.06,25.06,25.06,25.06,22.1317465061387,84,0.0000,1.0
2021-03-24,25.07,25.07,25.06,25.06,22.1317465061387,522,0.0000,1.0
2021-03-23,25.07,25.0899,25.06,25.06,22.1317465061387,15012,0.0000,1.0
2021-03-22,25.08,25.08,25.08,25.08,22.1494095121292,189,0.0000,1.0
2021-03-19,25.09,25.09,25.09,25.09,22.1582410151245,593,0.0000,1.0
2021-03-18,25.08,25.09,25.08,25.09,22.1582410151245,242,0.0000,1.0
2021-03-17,25.09,25.09,25.09,25.09,22.1582410151245,213,0.0000,1.0
2021-03-16,25.08,25.08,25.08,25.08,22.1494095121292,89,0.0000,1.0
2021-03-15,25.09,25.09,25.09,25.09,22.1582410151245,103,0.0000,1.0
2021-03-12,25.076,25.08,25.076,25.08,22.1494095121292,652,0.0000,1.0
2021-03-11,25.09,25.09,25.08,25.08,22.1494095121292,557,0.0000,1.0
2021-03-10,25.09,25.09,25.075,25.075,22.1449937606316,1944,0.0000,1.0
2021-03-09,25.06,25.07,25.05,25.07,22.140578009134,12501,0.0000,1.0
2021-03-08,25.1,25.1,25.065,25.065,22.1361622576363,12986,0.0000,1.0
2021-03-05,25.1,25.1,25.08,25.09,22.1582410151245,3735,0.0000,1.0
2021-03-04,25.09,25.09,25.08,25.085,22.1538252636269,590,0.0000,1.0
2021-03-03,25.074,25.074,25.07,25.07,22.140578009134,297,0.0000,1.0
2021-03-02,25.055,25.055,25.055,25.055,22.1273307546411,238,0.0000,1.0
2021-03-01,25.05,25.0532,25.041,25.05,22.1229150031434,781,0.0195,1.0
2021-02-26,25.07,25.073,25.06,25.07,22.1233562348195,1028,0.0000,1.0
2021-02-25,25.07,25.08,25.07,25.075,22.1277685515795,433,0.0000,1.0
2021-02-24,25.0797,25.08,25.0685,25.07,22.1233562348195,1609,0.0000,1.0
2021-02-23,25.06,25.08,25.06,25.07,22.1233562348195,509,0.0000,1.0
2021-02-22,25.09,25.09,25.09,25.09,22.1410055018596,608,0.0000,1.0
2021-02-19,25.13,25.13,25.13,25.13,22.1763040359399,8,0.0000,1.0
2021-02-18,25.14,25.14,25.13,25.13,22.1763040359399,241,0.0000,1.0
2021-02-17,25.14,25.14,25.13,25.13,22.1763040359399,371,0.0000,1.0
2021-02-16,25.13,25.13,25.12,25.12,22.1674794024198,336,0.0000,1.0
2021-02-12,25.13,25.13,25.12,25.12,22.1674794024198,498,0.0000,1.0
2021-02-11,25.14,25.14,25.13,25.13,22.1763040359399,1307,0.0000,1.0
2021-02-10,25.1225,25.135,25.1225,25.135,22.1807163526999,701,0.0000,1.0
2021-02-09,25.13,25.13,25.13,25.13,22.1763040359399,1031,0.0000,1.0
2021-02-08,25.1457,25.1498,25.14,25.14,22.1851286694599,2602,0.0000,1.0
2021-02-05,25.1388,25.14,25.1388,25.14,22.1851286694599,1779,0.0000,1.0
2021-02-04,24.84,25.15,24.84,25.13,22.1763040359399,10170,0.0000,1.0
2021-02-03,25.2,25.4,25.12,25.12,22.1674794024198,1165,0.0000,1.0
2021-02-02,25.13,25.13,25.13,25.13,22.1763040359399,9,0.0000,1.0
2021-02-01,25.1399,25.14,25.13,25.13,22.1763040359399,1258,0.0220,1.0
2021-01-29,25.16,25.16,25.145,25.145,22.1701321955991,3099,0.0000,1.0
2021-01-28,25.15,25.15,25.15,25.15,22.1745406529854,188,0.0000,1.0
2021-01-27,25.14,25.15,25.14,25.15,22.1745406529854,490,0.0000,1.0
2021-01-26,25.158,25.165,25.158,25.165,22.1877660251442,467,0.0000,1.0
2021-01-25,25.155,25.155,25.155,25.155,22.1789491103717,46,0.0000,1.0
2021-01-22,25.16,25.17,25.16,25.16,22.1833575677579,1609,0.0000,1.0
2021-01-21,25.1537,25.1537,25.14,25.15,22.1745406529854,3637,0.0000,1.0
2021-01-20,25.15,25.15,25.15,25.15,22.1745406529854,31,0.0000,1.0
2021-01-19,25.16,25.16,25.149,25.15,22.1745406529854,2842,0.0000,1.0
2021-01-15,25.14,25.14,25.125,25.125,22.152498366054,2385,0.0000,1.0
2021-01-14,25.105,25.105,25.105,25.105,22.1348645365089,174,0.0000,1.0
2021-01-13,25.09,25.09,25.09,25.09,22.12163916435,58,0.0000,1.0
2021-01-12,25.11,25.11,25.1,25.1,22.1304560791226,812,0.0000,1.0
2021-01-11,25.07,25.1,25.07,25.085,22.1172307069637,1979,0.0000,1.0
2021-01-08,25.08,25.08,25.07,25.07,22.1040053348049,5273,0.0000,1.0
2021-01-07,25.075,25.075,25.075,25.075,22.1084137921912,397,0.0000,1.0
2021-01-06,25.08,25.09,25.075,25.075,22.1084137921912,620,0.0000,1.0
2021-01-05,25.08,25.0815,25.07,25.08,22.1128222495775,2276,0.0000,1.0
2021-01-04,25.065,25.07,25.065,25.0654,22.0999495540095,3722,0.0000,1.0
2020-12-31,25.07,25.07,25.07,25.07,22.1040053348049,66,0.0000,1.0
2020-12-30,25.06,25.074,25.06,25.07,22.1040053348049,2392,0.0000,1.0
2020-12-29,25.0675,25.0675,25.065,25.065,22.0995968774186,857,0.0232,1.0
2020-12-28,25.08,25.09,25.08,25.09,22.1011824544779,656,0.0000,1.0
2020-12-24,25.09,25.09,25.09,25.09,22.1011824544779,1168,0.0000,1.0
2020-12-23,25.08,25.09,25.08,25.09,22.1011824544779,1780,0.0000,1.0
2020-12-22,25.08,25.08,25.08,25.08,22.0923736930373,1332,0.0000,1.0
2020-12-21,25.08,25.08,25.07,25.07,22.0835649315967,2739,0.0000,1.0
2020-12-18,25.07,25.08,25.07,25.08,22.0923736930373,3044,0.0000,1.0
2020-12-17,25.07,25.0899,25.07,25.07,22.0835649315967,1472,0.0000,1.0
2020-12-16,25.07,25.07,25.07,25.07,22.0835649315967,46,0.0000,1.0
2020-12-15,25.06,25.0601,25.06,25.06,22.0747561701561,1943,0.0000,1.0
2020-12-14,25.06,25.06,25.06,25.06,22.0747561701561,1101,0.0000,1.0
2020-12-11,25.0682,25.0682,25.06,25.06,22.0747561701561,805,0.0000,1.0
2020-12-10,25.06,25.06,25.06,25.06,22.0747561701561,215,0.0000,1.0
2020-12-09,25.06,25.06,25.06,25.06,22.0747561701561,108,0.0000,1.0
2020-12-08,25.05,25.0582,25.05,25.05,22.0659474087155,2998,0.0000,1.0
2020-12-07,25.0583,25.06,25.055,25.055,22.0703517894358,642,0.0000,1.0
2020-12-04,25.05,25.05,25.0487,25.05,22.0659474087155,805,0.0000,1.0
2020-12-03,25.04,25.04,25.04,25.04,22.0571386472749,465,0.0000,1.0
2020-12-02,25.02,25.0317,25.02,25.03,22.0483298858343,2418,0.0000,1.0
2020-12-01,25.039,25.039,25.035,25.035,22.0527342665546,273,0.0220,1.0
2020-11-30,25.05,25.05,25.04,25.05,22.0465735473996,2704,0.0000,1.0
2020-11-27,25.05,25.05,25.05,25.05,22.0465735473996,303,0.0000,1.0
2020-11-25,25.05,25.05,25.05,25.05,22.0465735473996,227,0.0000,1.0
2020-11-24,25.049,25.049,25.04,25.04,22.0377725200354,766,0.0000,1.0
2020-11-23,25.04,25.04,25.04,25.04,22.0377725200354,172,0.0000,1.0
2020-11-20,25.03,25.04,25.03,25.04,22.0377725200354,4794,0.0000,1.0
2020-11-19,25.03,25.03,25.03,25.03,22.0289714926712,1502,0.0000,1.0
2020-11-18,25.029,25.05,25.011,25.03,22.0289714926712,27864,0.0000,1.0
2020-11-17,25.01,25.01,25.0,25.005,22.0069689242606,2621,0.0000,1.0
2020-11-16,25.01,25.02,25.01,25.01,22.0113694379427,5197,0.0000,1.0
2020-11-13,25.0,25.01,25.0,25.01,22.0113694379427,1458,0.0000,1.0
2020-11-12,24.945,24.945,24.945,24.945,21.9541627600752,256,0.0000,1.0
2020-11-11,24.93,24.93,24.93,24.93,21.9409612190289,61,0.0000,1.0
2020-11-10,24.94,24.94,24.92,24.92,21.9321601916646,1799,0.0000,1.0
2020-11-09,24.9299,24.94,24.9299,24.93,21.9409612190289,3861,0.0000,1.0
2020-11-06,24.885,24.885,24.885,24.885,21.9013565958898,2,0.0000,1.0
2020-11-05,24.87,24.87,24.87,24.87,21.8881550548435,1067,0.0000,1.0
2020-11-04,24.88,24.9,24.88,24.89,21.9057571095719,202,0.0000,1.0
2020-11-03,24.89,24.89,24.89,24.89,21.9057571095719,102,0.0000,1.0
2020-11-02,24.9,24.9,24.89,24.89,21.9057571095719,9159,0.0225,1.0
2020-10-30,24.9523,24.9523,24.94,24.95,21.9387311543932,1555,0.0000,1.0
2020-10-29,24.9401,24.96,24.94,24.945,21.9343346150837,1750,0.0000,1.0
2020-10-28,24.95,24.962,24.95,24.955,21.9431276937027,1300,0.0000,1.0
2020-10-27,24.96,24.96,24.955,24.955,21.9431276937027,127,0.0000,1.0
2020-10-26,24.96,24.96,24.94,24.95,21.9387311543932,692,0.0000,1.0
2020-10-23,24.955,24.955,24.955,24.955,21.9431276937027,492,0.0000,1.0
2020-10-22,24.94,24.94,24.935,24.935,21.9255415364647,1913,0.0000,1.0
2020-10-21,24.95,24.955,24.95,24.95,21.9387311543932,2716,0.0000,1.0
2020-10-20,24.9098,24.92,24.9,24.91,21.9035588399172,16811,0.0000,1.0
2020-10-19,24.9,24.91,24.9,24.905,21.8991623006077,6307,0.0000,1.0
2020-10-16,24.906,24.91,24.9,24.91,21.9035588399172,600,0.0000,1.0
